;Time;Fy;Model_strength
0;0,0;12,77;13,686733390952382
1;12,0;15,12;13,930016315038978
2;13,0;14,94;13,950289892046195
3;14,0;14,49;13,970563469053412
4;15,0;14,99;13,990837046060628
5;16,0;13,97;14,011110623067845
6;17,0;14,78;14,031384200075061
7;18,0;13,98;14,051657777082278
8;19,0;14,66;14,071931354089493
9;20,0;14,36;14,09220493109671
10;21,0;14,53;14,112478508103926
11;22,0;13,15;14,132752085111143
12;23,0;14,02;14,15302566211836
13;24,0;15,1;14,173299239125576
14;25,0;13,29;14,193572816132793
15;26,0;13,95;14,21384639314001
16;27,0;15,2;14,234119970147225
17;28,0;13,8;14,254393547154441
18;29,0;14,94;14,274667124161658
19;30,0;14,24;14,294940701168874
20;31,0;13,84;14,315214278176091
21;32,0;14,23;14,335487855183308
22;33,0;13,65;14,355761432190524
23;34,0;15,21;14,37603500919774
24;35,0;13,97;14,396308586204956
25;36,0;13,58;14,416582163212173
26;37,0;14,17;14,43685574021939
27;38,0;13,99;14,457129317226606
28;39,0;13,47;14,477402894233823
29;40,0;14,82;14,49767647124104
30;41,0;14,36;14,517950048248256
31;42,0;15,27;14,53822362525547
32;43,0;14,13;14,558497202262688
33;44,0;14,84;14,578770779269904
34;45,0;14,56;14,59904435627712
35;46,0;14,61;14,619317933284337
36;47,0;15,09;14,639591510291554
37;48,0;14,32;14,65986508729877
38;49,0;13,98;14,680138664305986
39;50,0;14,32;14,700412241313202
40;51,0;13,85;14,720685818320419
41;52,0;14,68;14,740959395327636
42;53,0;14,69;14,761232972334852
43;54,0;14,57;14,781506549342069
44;55,0;14,67;14,801780126349286
45;56,0;14,08;14,822053703356502
46;57,0;15,38;14,842327280363717
47;58,0;14,35;14,862600857370934
48;59,0;13,69;14,88287443437815
49;60,0;14,44;14,903148011385367
50;61,0;14,01;14,923421588392584
51;62,0;14,93;14,9436951653998
52;63,0;14,58;14,963968742407017
53;64,0;14,38;14,984242319414232
54;65,0;14,55;15,004515896421449
55;66,0;14,22;15,024789473428665
56;67,0;14,9;15,045063050435882
57;68,0;15,52;15,065336627443099
58;69,0;14,45;15,085610204450315
59;70,0;14,07;15,105883781457532
60;71,0;15,44;15,126157358464749
61;72,0;14,83;15,146430935471965
62;73,0;13,99;15,16670451247918
63;74,0;14,44;15,186978089486397
64;75,0;14,09;15,207251666493613
65;76,0;15,08;15,22752524350083
66;77,0;15,16;15,247798820508047
67;78,0;14,41;15,268072397515263
68;79,0;14,5;15,288345974522478
