;Time;Voltage;Temperature;Model_temp
0;0,0;7,66;184,45;171,54080085752958
1;1,0;7,72;185,9;171,78162001378428
2;2,0;6,47;155,8;172,022439170039
3;3,0;6,77;163,02;172,2632583262937
4;4,0;6,56;157,96;172,5040774825484
5;5,0;6,93;166,87;172,7448966388031
6;6,0;6,77;163,02;172,98571579505784
7;7,0;6,92;166,63;173,22653495131254
8;8,0;6,75;162,54;173,46735410756725
9;9,0;7,1;170,97;173,70817326382198
10;10,0;6,66;160,37;173,94899242007668
11;11,0;7,05;169,76;174,18981157633138
12;12,0;7,44;179,16;174,4306307325861
13;13,0;7,02;169,04;174,6714498888408
14;14,0;7,35;176,99;174,9122690450955
15;15,0;6,56;157,96;175,15308820135022
16;16,0;7,35;176,99;175,39390735760495
17;17,0;7,5;180,6;175,63472651385965
18;18,0;6,5;156,52;175,87554567011435
19;19,0;7,08;170,49;176,11636482636908
20;20,0;7,35;176,99;176,35718398262378
21;21,0;6,71;161,58;176,59800313887848
22;22,0;7,17;172,65;176,8388222951332
23;23,0;6,63;159,65;177,07964145138791
24;24,0;7,58;182,53;177,32046060764262
25;25,0;7,22;173,86;177,56127976389732
26;26,0;6,67;160,61;177,80209892015205
27;27,0;7,52;181,08;178,04291807640675
28;28,0;7,26;174,82;178,28373723266145
29;29,0;6,78;163,26;178,52455638891618
30;30,0;7,9;190,23;178,76537554517088
31;31,0;6,78;163,26;179,00619470142558
32;32,0;7,63;183,73;179,24701385768032
33;33,0;7,67;184,69;179,48783301393502
34;34,0;6,68;160,85;179,72865217018972
35;35,0;7,76;186,86;179,96947132644442
36;36,0;7,79;187,58;180,21029048269915
37;37,0;7,52;181,08;180,45110963895385
38;38,0;7,93;190,95;180,69192879520855
39;39,0;7,41;178,43;180,93274795146328
40;40,0;7,82;188,31;181,173567107718
41;41,0;7,99;192,4;181,4143862639727
42;42,0;7,2;173,38;181,6552054202274
43;43,0;7,93;190,95;181,89602457648212
44;44,0;7,69;185,18;182,13684373273682
45;45,0;7,72;185,9;182,37766288899152
46;46,0;7,85;189,03;182,61848204524625
47;47,0;7,87;189,51;182,85930120150095
48;48,0;7,9;190,23;183,10012035775566
49;49,0;7,96;191,68;183,3409395140104
50;50,0;7,67;184,69;183,5817586702651
51;51,0;8,39;202,03;183,8225778265198
52;52,0;7,83;188,55;184,0633969827745
53;53,0;7,54;181,56;184,30421613902922
54;54,0;8,35;201,07;184,54503529528392
55;55,0;7,92;190,71;184,78585445153863
56;56,0;7,98;192,16;185,02667360779336
57;57,0;7,97;191,92;185,26749276404806
58;58,0;7,85;189,03;185,50831192030276
59;59,0;8,1;195,05;185,7491310765575
60;60,0;7,69;185,18;185,9899502328122
61;61,0;9,88;237,91;186,2307693890669
62;62,0;9,78;235,5;186,4715885453216
63;63,0;7,17;172,65;186,71240770157632
64;64,0;7,72;185,9;186,95322685783103
65;65,0;7,0;168,56;187,19404601408573
66;66,0;7,41;178,43;187,43486517034046
67;67,0;6,81;163,98;187,67568432659516
68;68,0;7,32;176,27;187,91650348284986
69;69,0;7,71;185,66;188,15732263910456
70;70,0;7,42;178,67;188,3981417953593
71;71,0;7,53;181,32;188,638960951614
72;72,0;7,31;176,02;188,8797801078687
73;73,0;7,51;180,84;189,12059926412343
74;74,0;7,79;187,58;189,36141842037813
75;75,0;7,67;184,69;189,60223757663283
76;76,0;7,2;173,38;189,84305673288753
77;77,0;7,99;192,4;190,08387588914226
78;78,0;7,59;182,77;190,32469504539696
79;79,0;8,01;192,88;190,5655142016517
80;80,0;8,01;192,88;190,8063333579064
81;81,0;7,37;177,47;191,0471525141611
82;82,0;7,9;190,23;191,2879716704158
83;83,0;8,1;195,05;191,52879082667053
84;84,0;7,96;191,68;191,76960998292523
85;85,0;7,92;190,71;192,01042913917993
86;86,0;7,69;185,18;192,25124829543466
87;87,0;7,9;190,23;192,49206745168937
88;88,0;8,27;199,14;192,73288660794407
89;89,0;7,9;190,23;192,97370576419877
90;90,0;8,29;199,62;193,2145249204535
91;91,0;8,31;200,1;193,4553440767082
92;92,0;8,02;193,12;193,6961632329629
93;93,0;8,32;200,35;193,93698238921763
94;94,0;7,77;187,1;194,17780154547233
95;95,0;8,16;196,49;194,41862070172704
96;96,0;8,25;198,66;194,65943985798174
97;97,0;7,92;190,71;194,90025901423647
98;98,0;8,26;198,9;195,14107817049117
99;99,0;8,34;200,83;195,38189732674587
100;100,0;7,92;190,71;195,6227164830006
101;101,0;8,42;202,75;195,8635356392553
102;102,0;8,14;196,01;196,10435479551
103;103,0;8,16;196,49;196,34517395176474
104;104,0;8,63;207,81;196,58599310801944
105;105,0;8,18;196,97;196,82681226427414
106;106,0;8,3;199,86;197,06763142052887
107;107,0;8,36;201,31;197,30845057678357
108;108,0;8,05;193,84;197,54926973303827
109;109,0;8,39;202,03;197,79008888929297
110;110,0;8,58;206,61;198,0309080455477
111;111,0;8,2;197,46;198,2717272018024
112;112,0;8,41;202,51;198,5125463580571
113;113,0;8,41;202,51;198,75336551431184
114;114,0;8,55;205,88;198,99418467056654
115;115,0;8,91;214,55;199,23500382682124
116;116,0;8,24;198,42;199,47582298307594
117;117,0;8,55;205,88;199,71664213933067
118;118,0;8,72;209,98;199,95746129558538
119;119,0;8,59;206,85;200,19828045184008
120;120,0;8,24;198,42;200,4390996080948
121;121,0;8,37;201,55;200,6799187643495
122;122,0;8,73;210,22;200,9207379206042
123;123,0;8,54;205,64;201,1615570768589
124;124,0;8,47;203,96;201,40237623311364
125;125,0;8,87;213,59;201,64319538936834
126;126,0;9,16;220,57;201,88401454562305
127;127,0;8,54;205,64;202,12483370187778
128;128,0;9,28;223,46;202,36565285813248
129;129,0;8,79;211,66;202,60647201438718
130;130,0;8,94;215,28;202,8472911706419
131;131,0;8,79;211,66;203,0881103268966
132;132,0;7,16;172,41;203,3289294831513
133;133,0;9,05;217,92;203,56974863940604
134;134,0;8,24;198,42;203,81056779566075
135;135,0;6,9;166,15;204,05138695191545
136;136,0;7,98;192,16;204,29220610817015
137;137,0;8,36;201,31;204,53302526442488
138;138,0;8,51;204,92;204,77384442067958
139;139,0;8,63;207,81;205,01466357693428
140;140,0;8,17;196,73;205,255482733189
141;141,0;8,68;209,01;205,4963018894437
142;142,0;8,65;208,29;205,73712104569842
143;143,0;8,28;199,38;205,97794020195312
144;144,0;8,68;209,01;206,21875935820785
145;145,0;8,3;199,86;206,45957851446255
146;146,0;8,54;205,64;206,70039767071725
147;147,0;8,95;215,52;206,94121682697198
148;148,0;8,09;194,81;207,18203598322668
149;149,0;8,7;209,5;207,42285513948138
150;150,0;9,01;216,96;207,6636742957361
151;151,0;8,44;203,24;207,90449345199082
152;152,0;9,12;219,61;208,14531260824552
153;153,0;8,5;204,68;208,38613176450025
154;154,0;9,05;217,92;208,62695092075495
155;155,0;8,72;209,98;208,86777007700965
156;156,0;8,58;206,61;209,10858923326435
157;157,0;8,8;211,9;209,34940838951906
158;158,0;8,96;215,76;209,59022754577379
159;159,0;8,46;203,72;209,8310467020285
160;160,0;8,74;210,46;210,07186585828322
161;161,0;8,36;201,31;210,31268501453792
162;162,0;8,79;211,66;210,55350417079262
163;163,0;8,97;216,0;210,79432332704732
164;164,0;8,5;204,68;211,03514248330205
165;165,0;8,75;210,7;211,27596163955675
166;166,0;8,87;213,59;211,51678079581146
167;167,0;8,47;203,96;211,7575999520662
168;168,0;8,93;215,03;211,9984191083209
169;169,0;8,95;215,52;212,2392382645756
170;170,0;8,91;214,55;212,4800574208303
171;171,0;9,11;219,37;212,72087657708502
172;172,0;8,99;216,48;212,96169573333972
173;173,0;9,1;219,13;213,20251488959443
174;174,0;9,16;220,57;213,44333404584916
175;175,0;8,72;209,98;213,68415320210386
176;176,0;9,01;216,96;213,92497235835856
177;177,0;9,18;221,05;214,16579151461326
178;178,0;8,91;214,55;214,406610670868
179;179,0;9,09;218,89;214,6474298271227
180;180,0;8,83;212,63;214,88824898337742
181;181,0;9,21;221,78;215,12906813963212
182;182,0;9,2;221,54;215,36988729588683
183;183,0;9,0;216,72;215,61070645214153
184;184,0;9,07;218,41;215,85152560839623
185;185,0;9,12;219,61;216,09234476465096
186;186,0;8,9;214,31;216,33316392090566
187;187,0;9,19;221,3;216,5739830771604
188;188,0;8,82;212,39;216,8148022334151
189;189,0;8,92;214,79;217,0556213896698
190;190,0;9,47;228,04;217,2964405459245
191;191,0;8,96;215,76;217,53725970217923
192;192,0;9,19;221,3;217,77807885843393
193;193,0;9,43;227,07;218,01889801468863
194;194,0;9,15;220,33;218,25971717094336
195;195,0;9,25;222,74;218,50053632719806
196;196,0;9,06;218,16;218,74135548345276
197;197,0;8,98;216,24;218,98217463970747
198;198,0;8,91;214,55;219,2229937959622
199;199,0;8,99;216,48;219,4638129522169
200;200,0;9,32;224,43;219,70463210847163
201;201,0;9,09;218,89;219,94545126472633
202;202,0;9,23;222,26;220,18627042098103
203;203,0;9,4;226,35;220,42708957723573
204;204,0;9,17;220,81;220,66790873349044
205;205,0;9,35;225,15;220,90872788974517
206;206,0;7,48;180,12;221,14954704599987
207;207,0;6,69;161,1;221,3903662022546
208;208,0;9,18;221,05;221,6311853585093
209;209,0;6,54;157,48;221,872004514764
210;210,0;6,62;159,41;222,1128236710187
211;211,0;8,39;202,03;222,35364282727343
212;212,0;8,13;195,77;222,59446198352813
213;213,0;8,47;203,96;222,83528113978284
214;214,0;8,84;212,87;223,07610029603757
215;215,0;8,42;202,75;223,31691945229227
216;216,0;9,0;216,72;223,55773860854697
217;217,0;8,85;213,11;223,79855776480167
218;218,0;8,85;213,11;224,0393769210564
219;219,0;9,27;223,22;224,2801960773111
220;220,0;8,77;211,18;224,5210152335658
221;221,0;9,69;233,34;224,76183438982054
222;222,0;8,9;214,31;225,00265354607524
223;223,0;9,0;216,72;225,24347270232994
224;224,0;9,58;230,69;225,48429185858464
225;225,0;9,04;217,68;225,72511101483937
226;226,0;9,07;218,41;225,96593017109407
227;227,0;9,0;216,72;226,2067493273488
228;228,0;8,69;209,26;226,4475684836035
229;229,0;9,44;227,32;226,6883876398582
230;230,0;9,39;226,11;226,9292067961129
231;231,0;8,86;213,35;227,1700259523676
232;232,0;9,53;229,48;227,41084510862234
233;233,0;9,18;221,05;227,65166426487704
234;234,0;9,17;220,81;227,89248342113177
235;235,0;9,56;230,2;228,13330257738647
236;236,0;9,2;221,54;228,37412173364118
237;237,0;9,45;227,56;228,61494088989588
238;238,0;9,31;224,18;228,8557600461506
239;239,0;8,55;205,88;229,0965792024053
240;240,0;9,29;223,7;229,33739835866
241;241,0;9,23;222,26;229,57821751491474
242;242,0;9,38;225,87;229,81903667116944
243;243,0;9,03;217,44;230,05985582742414
244;244,0;9,21;221,78;230,30067498367885
245;245,0;9,52;229,24;230,54149413993358
246;246,0;9,4;226,35;230,78231329618828
247;247,0;8,66;208,53;231,02313245244298
248;248,0;9,61;231,41;231,2639516086977
249;249,0;8,87;213,59;231,5047707649524
250;250,0;9,49;228,52;231,7455899212071
251;251,0;9,26;222,98;231,98640907746181
252;252,0;9,34;224,91;232,22722823371654
253;253,0;9,8;235,98;232,46804738997125
254;254,0;9,46;227,8;232,70886654622598
255;255,0;9,23;222,26;232,94968570248068
256;256,0;9,39;226,11;233,19050485873538
257;257,0;9,34;224,91;233,43132401499008
258;258,0;9,5;228,76;233,67214317124478
259;259,0;9,39;226,11;233,9129623274995
260;260,0;9,44;227,32;234,15378148375422
261;261,0;9,77;235,26;234,39460064000895
262;262,0;9,64;232,13;234,63541979626365
263;263,0;9,54;229,72;234,87623895251835
264;264,0;9,57;230,45;235,11705810877305
265;265,0;9,45;227,56;235,35787726502778
266;266,0;9,6;231,17;235,59869642128248
267;267,0;9,66;232,61;235,8395155775372
