;Time;Fy;Model_strength
0;0,0;12,37;14,44044918206386
1;1,0;16,63;14,47495377244296
2;2,0;16,22;14,50945836282206
3;3,0;15,4;14,543962953201161
4;4,0;15,89;14,578467543580262
5;5,0;15,66;14,612972133959362
6;6,0;15,81;14,647476724338464
7;7,0;16,08;14,681981314717564
8;8,0;15,08;14,716485905096665
9;9,0;15,57;14,750990495475765
10;10,0;15,68;14,785495085854865
11;11,0;15,42;14,819999676233966
12;12,0;14,61;14,854504266613066
13;13,0;15,98;14,889008856992167
14;14,0;15,56;14,923513447371267
15;15,0;15,44;14,958018037750367
16;16,0;16,16;14,992522628129468
17;17,0;15,74;15,027027218508568
18;18,0;15,97;15,061531808887668
19;19,0;16,41;15,09603639926677
20;20,0;15,1;15,130540989645871
21;21,0;16,48;15,165045580024971
22;22,0;15,71;15,199550170404072
23;23,0;16,65;15,234054760783172
24;24,0;17,41;15,268559351162272
25;25,0;15,92;15,303063941541373
26;26,0;16,64;15,337568531920473
27;27,0;16,38;15,372073122299573
28;28,0;16,06;15,406577712678674
29;29,0;16,9;15,441082303057774
30;30,0;16,3;15,475586893436876
31;31,0;16,19;15,510091483815977
32;32,0;16,52;15,544596074195077
33;33,0;16,73;15,579100664574177
34;34,0;16,36;15,613605254953278
35;35,0;15,86;15,648109845332378
36;36,0;17,08;15,682614435711479
37;37,0;16,83;15,717119026090579
38;38,0;16,52;15,75162361646968
39;39,0;15,9;15,78612820684878
40;40,0;17,81;15,82063279722788
41;41,0;16,9;15,85513738760698
42;42,0;17,33;15,88964197798608
43;43,0;16,71;15,924146568365181
44;44,0;16,58;15,958651158744283
45;45,0;17,31;15,993155749123384
46;46,0;17,59;16,027660339502482
47;47,0;16,51;16,062164929881583
48;48,0;18,46;16,096669520260683
49;49,0;17,75;16,131174110639783
50;50,0;17,36;16,165678701018887
51;51,0;17,11;16,200183291397988
52;52,0;18,1;16,234687881777088
53;53,0;17,95;16,26919247215619
54;54,0;18,3;16,30369706253529
55;55,0;17,98;16,33820165291439
56;56,0;18,51;16,37270624329349
57;57,0;17,57;16,40721083367259
58;58,0;17,66;16,44171542405169
59;59,0;19,04;16,47622001443079
60;60,0;17,85;16,51072460480989
61;61,0;17,63;16,54522919518899
62;62,0;17,64;16,57973378556809
63;63,0;18,27;16,614238375947192
64;64,0;17,21;16,648742966326292
65;65,0;19,83;16,683247556705393
66;66,0;17,96;16,717752147084493
67;67,0;17,99;16,752256737463593
68;68,0;18,63;16,786761327842694
69;69,0;17,8;16,821265918221794
70;70,0;16,97;16,855770508600894
71;71,0;17,94;16,890275098979995
72;72,0;16,89;16,9247796893591
73;73,0;17,72;16,9592842797382
74;74,0;17,28;16,9937888701173
75;75,0;17,75;17,0282934604964
76;76,0;17,11;17,0627980508755
77;77,0;17,32;17,0973026412546
78;78,0;17,16;17,1318072316337
79;79,0;17,43;17,1663118220128
80;80,0;17,51;17,2008164123919
81;81,0;18,55;17,235321002771002
82;82,0;17,84;17,269825593150102
83;83,0;17,4;17,304330183529203
84;84,0;18,13;17,338834773908303
85;85,0;18,13;17,373339364287403
86;86,0;18,13;17,407843954666504
87;87,0;17,63;17,442348545045604
88;88,0;17,42;17,476853135424705
89;89,0;18,07;17,511357725803805
90;90,0;17,37;17,545862316182905
91;91,0;18,03;17,580366906562006
92;92,0;18,2;17,614871496941106
93;93,0;18,19;17,649376087320206
94;94,0;17,73;17,683880677699307
95;95,0;18,03;17,718385268078407
96;96,0;17,58;17,752889858457507
97;97,0;18,24;17,787394448836608
98;98,0;18,23;17,821899039215708
99;99,0;18,36;17,85640362959481
100;100,0;18,85;17,890908219973912
101;101,0;18,57;17,925412810353013
102;102,0;18,9;17,959917400732113
103;103,0;18,58;17,994421991111214
104;104,0;17,42;18,028926581490314
105;105,0;18,75;18,063431171869414
106;106,0;18,71;18,097935762248515
107;107,0;17,65;18,132440352627615
108;108,0;18,96;18,166944943006715
109;109,0;18,76;18,201449533385816
110;110,0;18,24;18,235954123764916
111;111,0;17,68;18,270458714144016
112;112,0;18,19;18,304963304523117
113;113,0;19,0;18,339467894902217
114;114,0;18,29;18,373972485281318
115;115,0;18,49;18,408477075660418
116;116,0;18,9;18,44298166603952
117;117,0;18,64;18,47748625641862
118;118,0;18,99;18,51199084679772
119;119,0;19,04;18,546495437176823
120;120,0;18,47;18,581000027555923
121;121,0;18,92;18,615504617935024
122;122,0;18,51;18,650009208314124
123;123,0;18,1;18,684513798693224
124;124,0;18,9;18,719018389072325
125;125,0;18,83;18,753522979451425
126;126,0;18,69;18,788027569830525
127;127,0;18,9;18,822532160209626
128;128,0;18,33;18,857036750588726
129;129,0;18,6;18,891541340967827
130;130,0;18,71;18,926045931346927
131;131,0;18,77;18,960550521726027
132;139,0;19,56;19,23658724475883
133;140,0;21,49;19,27109183513793
134;141,0;21,59;19,30559642551703
135;142,0;19,63;19,34010101589613
136;143,0;19,79;19,37460560627523
137;144,0;20,29;19,409110196654332
138;145,0;19,74;19,443614787033432
139;146,0;20,6;19,478119377412533
140;147,0;20,08;19,512623967791633
141;148,0;19,19;19,547128558170733
142;149,0;19,02;19,581633148549834
143;150,0;18,74;19,616137738928938
144;151,0;20,16;19,650642329308038
145;152,0;20,02;19,68514691968714
146;153,0;19,74;19,71965151006624
147;154,0;19,09;19,75415610044534
148;155,0;20,01;19,78866069082444
149;156,0;19,36;19,82316528120354
150;157,0;19,69;19,85766987158264
151;158,0;19,99;19,89217446196174
152;159,0;19,53;19,92667905234084
153;160,0;19,46;19,96118364271994
154;161,0;20,12;19,99568823309904
155;162,0;19,0;20,030192823478142
156;163,0;19,41;20,064697413857242
157;164,0;19,32;20,099202004236343
158;165,0;19,13;20,133706594615443
159;166,0;20,03;20,168211184994544
160;167,0;19,82;20,202715775373644
161;168,0;18,91;20,237220365752748
162;169,0;19,44;20,271724956131848
163;170,0;19,4;20,30622954651095
164;171,0;19,44;20,34073413689005
165;172,0;19,98;20,37523872726915
166;173,0;20,62;20,40974331764825
167;174,0;19,53;20,44424790802735
168;175,0;18,87;20,47875249840645
169;176,0;19,77;20,51325708878555
170;177,0;19,22;20,54776167916465
171;178,0;19,79;20,58226626954375
172;179,0;19,89;20,616770859922852
173;180,0;19,58;20,651275450301952
174;181,0;19,35;20,685780040681053
175;182,0;20,07;20,720284631060153
176;183,0;19,96;20,754789221439253
177;184,0;19,91;20,789293811818354
178;185,0;19,76;20,823798402197454
179;186,0;19,54;20,858302992576554
180;187,0;19,74;20,892807582955655
181;188,0;20,07;20,927312173334755
182;189,0;20,13;20,961816763713855
183;190,0;19,0;20,996321354092956
184;191,0;19,3;21,030825944472056
185;192,0;20,14;21,065330534851157
186;193,0;20,89;21,099835125230257
187;194,0;19,96;21,134339715609357
188;195,0;19,63;21,168844305988458
189;196,0;20,14;21,203348896367558
190;197,0;20,37;21,23785348674666
191;198,0;20,5;21,27235807712576
192;199,0;19,96;21,306862667504863
193;200,0;20,6;21,341367257883963
194;201,0;20,17;21,375871848263063
195;202,0;20,93;21,410376438642164
196;203,0;20,04;21,444881029021264
197;204,0;20,24;21,479385619400365
