;Time;Fy;Model_strength
0;0,0;12,12;11,436070605102692
1;2,0;13,25;11,59339930063878
2;3,0;14,1;11,672063648406823
3;4,0;13,32;11,750727996174867
4;6,0;13,72;11,908056691710952
5;7,0;14,02;11,986721039478995
6;8,0;12,58;12,065385387247039
7;9,0;13,63;12,144049735015082
8;10,0;12,13;12,222714082783126
9;12,0;16,37;12,380042778319211
10;13,0;15,39;12,458707126087255
11;14,0;13,62;12,537371473855298
12;15,0;14,99;12,616035821623342
13;16,0;14,12;12,694700169391385
14;17,0;13,77;12,773364517159429
15;18,0;12,38;12,852028864927473
16;19,0;12,91;12,930693212695516
17;20,0;13,28;13,00935756046356
18;21,0;12,82;13,088021908231601
19;22,0;15,66;13,166686255999645
20;23,0;12,46;13,245350603767688
21;24,0;15,79;13,324014951535732
22;25,0;13,0;13,402679299303776
23;26,0;12,76;13,481343647071819
24;27,0;14,17;13,56000799483986
25;28,0;13,43;13,638672342607904
26;29,0;13,91;13,717336690375948
27;30,0;13,31;13,796001038143991
28;31,0;12,62;13,874665385912035
29;32,0;15,86;13,953329733680079
30;33,0;12,12;14,031994081448122
31;34,0;13,14;14,110658429216166
32;35,0;13,27;14,18932277698421
33;36,0;14,93;14,267987124752253
34;37,0;15,64;14,346651472520296
35;38,0;13,77;14,425315820288338
36;39,0;13,39;14,503980168056382
37;40,0;14,12;14,582644515824425
38;41,0;12,87;14,661308863592469
39;42,0;14,05;14,739973211360512
40;43,0;15,32;14,818637559128554
41;44,0;14,12;14,897301906896598
42;45,0;14,1;14,975966254664641
43;46,0;20,49;15,054630602432685
44;47,0;13,14;15,133294950200728
45;48,0;12,65;15,211959297968772
46;49,0;15,55;15,290623645736815
47;50,0;13,63;15,369287993504859
48;51,0;12,85;15,447952341272902
49;52,0;14,34;15,526616689040946
50;53,0;14,12;15,60528103680899
51;54,0;14,37;15,683945384577031
52;55,0;13,31;15,762609732345075
53;56,0;13,02;15,841274080113118
54;57,0;14,62;15,919938427881162
55;58,0;13,15;15,998602775649205
56;59,0;14,52;16,077267123417247
57;60,0;14,76;16,15593147118529
58;61,0;12,76;16,234595818953334
59;62,0;14,13;16,313260166721378
60;63,0;13,49;16,39192451448942
61;64,0;15,0;16,470588862257465
62;65,0;17,47;16,54925321002551
63;66,0;13,58;16,627917557793552
