;Time;Fy;Model_strength
167;167,0;42,63;41,801020413911885
168;168,0;43,12;41,81998095067013
169;169,0;43,63;41,83894148742838
170;170,0;42,95;41,85790202418662
171;171,0;43,05;41,87686256094487
172;172,0;42,39;41,895823097703115
173;173,0;44,2;41,91478363446136
174;174,0;42,98;41,93374417121961
175;175,0;42,8;41,95270470797785
176;176,0;45,67;41,9716652447361
177;177,0;44,62;41,990625781494344
178;178,0;43,61;42,00958631825259
179;179,0;44,85;42,02854685501084
180;180,0;46,17;42,04750739176908
181;181,0;43,74;42,06646792852733
182;182,0;43,98;42,085428465285574
183;183,0;45,73;42,10438900204382
184;184,0;42,32;42,12334953880207
185;185,0;45,26;42,14231007556031
186;186,0;41,4;42,16127061231856
187;187,0;44,89;42,1802311490768
188;188,0;43,13;42,19919168583505
189;189,0;43,43;42,2181522225933
190;190,0;45,39;42,23711275935154
191;191,0;43,28;42,25607329610979
192;192,0;43,17;42,27503383286803
193;193,0;43,32;42,29399436962628
194;194,0;44,72;42,312954906384526
195;195,0;44,58;42,33191544314277
196;196,0;43,16;42,35087597990102
197;197,0;45,07;42,36983651665926
198;198,0;43,27;42,38879705341751
199;199,0;43,8;42,407757590175756
200;200,0;44,84;42,426718126934
201;201,0;44,05;42,44567866369225
202;202,0;43,2;42,46463920045049
203;203,0;44,15;42,48359973720874
204;204,0;46,13;42,502560273966985
205;205,0;41,82;42,521520810725235
206;206,0;44,21;42,54048134748348
207;207,0;46,28;42,55944188424172
208;208,0;44,72;42,57840242099997
209;209,0;44,36;42,597362957758214
210;210,0;44,75;42,616323494516465
211;211,0;43,86;42,63528403127471
212;212,0;33,4;42,65424456803295
213;213,0;43,73;42,6732051047912
214;214,0;41,75;42,692165641549444
215;215,0;42,49;42,711126178307694
216;216,0;44,36;42,73008671506594
217;217,0;45,15;42,74904725182418
218;218,0;42,82;42,76800778858243
219;219,0;43,24;42,78696832534067
220;220,0;43,0;42,805928862098924
221;221,0;46,37;42,82488939885717
222;222,0;44,74;42,84384993561541
223;223,0;44,58;42,86281047237366
224;224,0;45,89;42,8817710091319
225;225,0;44,8;42,90073154589015
226;226,0;44,17;42,919692082648396
227;227,0;46,27;42,93865261940664
228;228,0;45,48;42,95761315616489
229;229,0;43,91;42,97657369292313
230;230,0;43,93;42,99553422968138
231;231,0;45,67;43,014494766439626
232;232,0;46,52;43,03345530319787
233;233,0;43,48;43,05241583995612
234;234,0;45,31;43,07137637671436
235;235,0;49,12;43,09033691347261
236;236,0;43,3;43,109297450230855
237;237,0;44,62;43,1282579869891
238;238,0;46,81;43,14721852374735
239;239,0;43,88;43,16617906050559
240;240,0;45,21;43,18513959726384
241;241,0;44,75;43,204100134022084
242;242,0;46,61;43,22306067078033
243;243,0;43,65;43,24202120753858
244;244,0;43,98;43,26098174429682
245;245,0;47,31;43,27994228105507
246;246,0;44,03;43,298902817813314
247;247,0;44,16;43,317863354571564
248;248,0;45,46;43,33682389132981
249;249,0;47,66;43,35578442808805
250;250,0;44,49;43,3747449648463
251;251,0;45,68;43,39370550160454
252;252,0;48,25;43,412666038362794
253;253,0;42,87;43,43162657512104
254;254,0;45,45;43,45058711187928
255;255,0;46,54;43,46954764863753
256;256,0;45,85;43,48850818539577
257;257,0;45,36;43,50746872215402
258;258,0;46,06;43,526429258912266
259;259,0;46,08;43,545389795670516
260;260,0;43,67;43,56435033242876
261;261,0;44,9;43,583310869187
262;262,0;47,42;43,60227140594525
263;263,0;47,95;43,621231942703496
264;264,0;44,82;43,640192479461746
265;265,0;45,5;43,65915301621999
266;266,0;48,4;43,67811355297823
267;267,0;43,11;43,69707408973648
268;268,0;44,77;43,716034626494725
269;269,0;45,51;43,734995163252975
270;270,0;45,87;43,75395570001122
271;271,0;45,6;43,77291623676946
272;272,0;44,55;43,79187677352771
273;273,0;48,01;43,810837310285955
274;274,0;45,62;43,829797847044205
275;275,0;44,75;43,84875838380245
276;276,0;46,29;43,86771892056069
277;277,0;47,48;43,88667945731894
278;278,0;44,12;43,905639994077184
279;279,0;46,1;43,924600530835434
280;280,0;48,08;43,94356106759368
281;281,0;45,11;43,96252160435192
282;282,0;45,81;43,98148214111017
283;283,0;45,45;44,00044267786841
284;284,0;43,82;44,019403214626664
285;285,0;32,61;44,03836375138491
286;286,0;43,41;44,05732428814315
287;287,0;41,89;44,0762848249014
288;288,0;42,38;44,09524536165964
289;289,0;41,22;44,11420589841789
290;290,0;43,6;44,133166435176136
291;291,0;44,26;44,15212697193438
292;292,0;41,69;44,17108750869263
293;293,0;44,43;44,19004804545087
294;294,0;44,85;44,20900858220912
295;295,0;35,74;44,227969118967366
296;296,0;19,47;44,24692965572561
297;297,0;17,7;44,26589019248386
298;298,0;16,31;44,2848507292421
299;299,0;16,68;44,30381126600035
300;300,0;16,64;44,322771802758595
301;301,0;34,69;44,341732339516845
302;302,0;44,36;44,36069287627509
303;303,0;43,75;44,37965341303333
304;304,0;46,73;44,39861394979158
305;305,0;44,64;44,417574486549825
306;306,0;45,38;44,436535023308075
307;307,0;43,66;44,45549556006632
308;308,0;46,24;44,47445609682456
309;309,0;43,29;44,49341663358281
310;310,0;44,2;44,512377170341054
311;311,0;43,99;44,531337707099304
312;312,0;45,16;44,55029824385755
313;313,0;43,99;44,5692587806158
314;314,0;43,61;44,58821931737404
315;315,0;45,78;44,60717985413228
316;316,0;45,93;44,626140390890534
317;317,0;44,54;44,64510092764878
318;318,0;43,44;44,66406146440703
319;319,0;45,87;44,68302200116527
320;320,0;43,59;44,70198253792351
321;321,0;44,09;44,72094307468176
322;322,0;44,46;44,739903611440006
323;323,0;48,22;44,758864148198256
324;324,0;44,12;44,7778246849565
325;325,0;44,13;44,79678522171474
326;326,0;44,94;44,81574575847299
327;327,0;46,52;44,834706295231236
328;328,0;44,64;44,853666831989486
329;329,0;46,29;44,87262736874773
330;330,0;45,64;44,89158790550597
331;331,0;45,16;44,91054844226422
332;332,0;43,96;44,929508979022465
333;333,0;44,66;44,948469515780715
334;334,0;44,44;44,96743005253896
335;335,0;45,46;44,9863905892972
336;336,0;44,82;45,00535112605545
337;337,0;43,94;45,024311662813695
338;338,0;43,91;45,043272199571945
339;339,0;48,05;45,06223273633019
340;340,0;44,96;45,08119327308843
341;341,0;45,09;45,10015380984668
342;342,0;46,15;45,119114346604924
343;343,0;48,19;45,138074883363174
344;344,0;43,49;45,15703542012142
345;345,0;45,34;45,17599595687966
346;346,0;46,09;45,19495649363791
347;347,0;46,04;45,21391703039615
348;348,0;45,21;45,232877567154404
349;349,0;45,71;45,25183810391265
350;350,0;43,97;45,27079864067089
351;351,0;47,06;45,28975917742914
352;352,0;45,58;45,30871971418738
353;353,0;45,34;45,32768025094563
354;354,0;44,47;45,346640787703876
355;355,0;49,95;45,365601324462126
356;356,0;41,61;45,38456186122037
357;357,0;39,26;45,40352239797861
358;358,0;41,34;45,42248293473686
359;359,0;43,71;45,441443471495106
360;360,0;42,65;45,460404008253356
361;361,0;43,59;45,4793645450116
362;362,0;42,2;45,49832508176984
363;363,0;40,78;45,51728561852809
364;364,0;42,64;45,536246155286335
365;365,0;42,27;45,555206692044585
366;366,0;42,7;45,57416722880283
367;367,0;40,57;45,59312776556108
368;368,0;43,85;45,61208830231932
369;369,0;43,6;45,631048839077565
370;370,0;41,87;45,650009375835815
371;371,0;41,32;45,66896991259406
372;372,0;45,32;45,68793044935231
373;373,0;42,64;45,70689098611055
374;374,0;42,85;45,725851522868794
375;375,0;40,15;45,744812059627044
376;376,0;44,42;45,76377259638529
377;377,0;43,41;45,78273313314354
378;378,0;41,17;45,80169366990178
379;379,0;40,35;45,82065420666002
380;380,0;40,69;45,839614743418274
381;381,0;42,69;45,85857528017652
382;382,0;42,66;45,87753581693477
383;383,0;40,18;45,89649635369301
384;384,0;41,83;45,91545689045125
385;385,0;43,11;45,9344174272095
386;386,0;42,86;45,953377963967746
387;387,0;41,06;45,972338500725996
388;388,0;41,37;45,99129903748424
389;389,0;43,06;46,01025957424248
390;390,0;42,93;46,02922011100073
391;391,0;42,46;46,048180647758976
392;392,0;42,59;46,067141184517226
393;393,0;44,88;46,08610172127547
394;394,0;47,0;46,10506225803371
395;395,0;43,68;46,12402279479196
396;396,0;44,48;46,142983331550205
397;397,0;45,91;46,161943868308455
398;398,0;44,37;46,1809044050667
399;399,0;43,77;46,19986494182494
400;400,0;45,33;46,21882547858319
401;401,0;45,81;46,237786015341435
402;402,0;46,01;46,256746552099685
403;403,0;42,93;46,27570708885793
404;404,0;45,39;46,29466762561617
405;405,0;49,47;46,31362816237442
406;406,0;44,74;46,332588699132664
407;407,0;45,09;46,351549235890914
408;408,0;42,46;46,37050977264916
409;409,0;47,75;46,3894703094074
410;410,0;46,27;46,40843084616565
411;411,0;46,77;46,427391382923894
412;412,0;44,93;46,446351919682144
413;413,0;47,6;46,46531245644039
414;414,0;43,92;46,48427299319864
415;415,0;47,64;46,50323352995688
416;416,0;47,05;46,52219406671512
417;417,0;48,89;46,54115460347337
418;418,0;45,6;46,560115140231616
419;419,0;45,55;46,579075676989866
420;420,0;48,95;46,59803621374811
421;421,0;46,62;46,61699675050636
422;422,0;48,13;46,6359572872646
423;423,0;47,08;46,654917824022846
424;424,0;52,29;46,673878360781096
