;Time;Fy;Model_strength
0;0,0;12,77;16,19906366295417
1;19,0;15,87;17,42379083799491
2;20,0;16,12;17,488250162997055
3;21,0;16,75;17,5527094879992
4;22,0;15,16;17,617168813001342
5;23,0;15,71;17,681628138003486
6;24,0;14,56;17,746087463005633
7;25,0;15,31;17,810546788007777
8;26,0;14,97;17,87500611300992
9;27,0;15,12;17,939465438012064
10;28,0;15,72;18,003924763014208
11;29,0;16,28;18,06838408801635
12;30,0;15,69;18,132843413018495
13;31,0;16,21;18,197302738020642
14;32,0;17,15;18,261762063022786
15;33,0;17,11;18,32622138802493
16;34,0;17,1;18,390680713027074
17;35,0;18,0;18,455140038029217
18;36,0;17,31;18,51959936303136
19;37,0;16,99;18,584058688033508
20;38,0;17,1;18,648518013035652
21;39,0;17,21;18,712977338037796
22;40,0;17,05;18,77743666303994
23;41,0;17,75;18,841895988042083
24;42,0;18,52;18,906355313044227
25;43,0;16,9;18,97081463804637
26;44,0;17,09;19,035273963048517
27;45,0;17,91;19,09973328805066
28;46,0;17,44;19,164192613052805
29;47,0;17,99;19,22865193805495
30;48,0;18,82;19,293111263057092
31;49,0;18,21;19,357570588059236
32;50,0;17,66;19,42202991306138
33;51,0;18,16;19,486489238063527
34;52,0;18,17;19,55094856306567
35;53,0;17,29;19,615407888067814
36;54,0;18,61;19,679867213069958
37;55,0;17,76;19,7443265380721
38;56,0;17,69;19,808785863074245
39;57,0;18,19;19,87324518807639
40;58,0;19,0;19,937704513078536
41;59,0;18,4;20,00216383808068
42;60,0;18,7;20,066623163082824
43;61,0;18,03;20,131082488084967
44;62,0;18,65;20,19554181308711
45;63,0;18,58;20,260001138089255
46;64,0;18,29;20,3244604630914
47;65,0;18,28;20,388919788093546
48;66,0;18,81;20,45337911309569
49;67,0;18,46;20,517838438097833
50;68,0;18,51;20,582297763099977
51;69,0;18,91;20,64675708810212
52;70,0;20,29;20,711216413104268
53;71,0;18,5;20,775675738106408
54;72,0;19,09;20,840135063108555
55;73,0;19,95;20,9045943881107
56;74,0;19,09;20,969053713112842
57;75,0;18,93;21,033513038114986
58;76,0;19,74;21,09797236311713
59;77,0;20,47;21,162431688119277
60;78,0;19,59;21,226891013121417
61;79,0;19,64;21,291350338123564
62;80,0;20,2;21,355809663125708
63;81,0;22,93;21,42026898812785
64;82,0;24,28;21,484728313129995
65;83,0;22,51;21,54918763813214
66;84,0;21,18;21,613646963134286
67;85,0;21,79;21,678106288136426
68;86,0;22,09;21,742565613138574
69;87,0;22,22;21,807024938140717
70;88,0;21,98;21,87148426314286
71;89,0;22,5;21,935943588145005
72;90,0;22,65;22,00040291314715
73;91,0;22,63;22,064862238149296
74;92,0;22,45;22,12932156315144
75;93,0;22,92;22,193780888153583
76;94,0;21,76;22,258240213155727
77;95,0;23,32;22,32269953815787
78;96,0;23,25;22,387158863160014
79;97,0;22,15;22,451618188162158
80;98,0;22,88;22,516077513164305
81;99,0;23,61;22,58053683816645
82;100,0;22,99;22,644996163168592
83;101,0;22,23;22,709455488170736
84;102,0;23,43;22,77391481317288
85;103,0;23,11;22,838374138175023
86;104,0;22,68;22,902833463177167
87;105,0;23,73;22,967292788179314
88;106,0;23,39;23,031752113181458
89;107,0;23,65;23,0962114381836
90;108,0;22,9;23,160670763185745
91;109,0;24,25;23,22513008818789
92;110,0;23,23;23,289589413190033
93;111,0;23,22;23,354048738192176
94;112,0;23,74;23,418508063194324
95;113,0;22,99;23,482967388196467
96;114,0;23,9;23,54742671319861
97;115,0;22,91;23,611886038200755
98;116,0;24,12;23,6763453632029
99;117,0;23,21;23,740804688205042
100;118,0;23,36;23,805264013207186
101;119,0;24,54;23,869723338209333
102;120,0;24,05;23,934182663211477
103;121,0;23,68;23,99864198821362
104;122,0;24,35;24,063101313215764
105;123,0;24,07;24,127560638217908
106;124,0;23,88;24,192019963220055
107;125,0;23,74;24,256479288222195
108;126,0;23,95;24,320938613224342
109;127,0;24,74;24,385397938226486
110;128,0;23,71;24,44985726322863
111;129,0;23,97;24,514316588230773
112;130,0;23,81;24,578775913232917
113;131,0;24,09;24,643235238235064
114;132,0;23,85;24,707694563237204
115;133,0;24,41;24,77215388823935
116;134,0;24,1;24,836613213241495
117;135,0;24,58;24,90107253824364
118;136,0;24,52;24,965531863245783
119;137,0;25,27;25,029991188247926
120;138,0;24,02;25,094450513250074
121;139,0;25,05;25,158909838252214
122;140,0;23,43;25,22336916325436
123;141,0;24,3;25,287828488256505
124;142,0;24,62;25,35228781325865
125;143,0;24,0;25,416747138260792
126;144,0;24,0;25,481206463262936
127;145,0;24,76;25,545665788265083
128;146,0;22,99;25,610125113267223
129;147,0;26,04;25,67458443826937
130;148,0;23,97;25,739043763271514
131;149,0;24,8;25,803503088273658
132;150,0;23,78;25,867962413275805
133;151,0;24,34;25,932421738277945
134;152,0;26,11;25,996881063280092
135;153,0;25,74;26,061340388282233
136;154,0;25,74;26,12579971328438
137;155,0;25,77;26,190259038286523
138;156,0;25,5;26,254718363288667
139;157,0;24,15;26,319177688290814
140;158,0;25,06;26,383637013292955
141;159,0;24,63;26,4480963382951
142;160,0;26,81;26,512555663297245
143;161,0;26,5;26,57701498829939
144;162,0;27,3;26,641474313301533
145;163,0;26,5;26,705933638303677
146;164,0;28,3;26,770392963305824
147;165,0;27,04;26,834852288307964
148;166,0;27,62;26,89931161331011
149;167,0;27,78;26,963770938312255
150;168,0;28,1;27,0282302633144
151;169,0;29,36;27,092689588316542
152;170,0;27,78;27,157148913318686
153;171,0;30,2;27,221608238320833
154;172,0;29,03;27,286067563322973
155;173,0;29,18;27,35052688832512
156;174,0;29,29;27,414986213327264
157;175,0;29,31;27,479445538329408
158;176,0;29,31;27,54390486333155
159;177,0;30,11;27,608364188333695
