;Time;Fy;Model_strength
0;0,0;13,06;17,557501052797875
1;1,0;15,04;17,65501220877244
2;2,0;17,04;17,752523364747006
3;3,0;16,84;17,850034520721568
4;4,0;18,18;17,947545676696134
5;5,0;16,86;18,0450568326707
6;6,0;17,24;18,142567988645265
7;7,0;16,5;18,240079144619827
8;8,0;15,83;18,337590300594393
9;9,0;16,28;18,435101456568958
10;10,0;17,23;18,532612612543524
11;11,0;15,43;18,630123768518086
12;12,0;16,76;18,72763492449265
13;13,0;16,93;18,825146080467217
14;14,0;16,8;18,922657236441783
15;15,0;16,7;19,020168392416345
16;16,0;17,56;19,11767954839091
17;17,0;18,21;19,215190704365476
18;18,0;17,84;19,31270186034004
19;19,0;18,34;19,410213016314604
20;20,0;19,07;19,50772417228917
21;21,0;17,67;19,605235328263735
22;22,0;18,54;19,7027464842383
23;23,0;18,06;19,800257640212862
24;24,0;19,82;19,897768796187428
25;25,0;19,32;19,995279952161994
26;26,0;18,88;20,09279110813656
27;27,0;18,9;20,190302264111125
28;28,0;18,52;20,287813420085687
29;29,0;18,67;20,385324576060253
30;30,0;19,03;20,482835732034818
31;31,0;19,39;20,58034688800938
32;32,0;19,81;20,677858043983946
33;33,0;19,77;20,77536919995851
34;34,0;20,5;20,872880355933077
35;35,0;20,34;20,970391511907643
36;36,0;20,48;21,067902667882205
37;37,0;21,22;21,16541382385677
38;38,0;20,46;21,262924979831336
39;39,0;21,31;21,360436135805898
40;40,0;21,48;21,457947291780464
41;41,0;20,96;21,55545844775503
42;42,0;20,79;21,652969603729595
43;43,0;21,87;21,75048075970416
44;44,0;20,8;21,847991915678723
45;45,0;20,82;21,945503071653288
46;46,0;23,59;22,043014227627854
47;47,0;21,78;22,140525383602416
48;48,0;23,34;22,23803653957698
49;49,0;22,89;22,335547695551547
50;50,0;22,51;22,433058851526113
51;51,0;23,6;22,53057000750068
52;52,0;23,85;22,628081163475244
53;53,0;24,61;22,725592319449806
54;54,0;24,48;22,82310347542437
55;55,0;25,76;22,920614631398937
56;56,0;25,15;23,0181257873735
57;57,0;25,05;23,115636943348065
58;58,0;25,01;23,21314809932263
59;59,0;26,09;23,310659255297196
60;60,0;25,69;23,40817041127176
61;61,0;25,56;23,505681567246324
62;62,0;25,21;23,60319272322089
63;63,0;25,99;23,700703879195455
64;64,0;25,98;23,798215035170017
65;65,0;26,5;23,895726191144583
66;66,0;26,47;23,99323734711915
67;67,0;26,35;24,090748503093714
68;68,0;27,72;24,18825965906828
69;69,0;24,83;24,28577081504284
70;70,0;26,97;24,383281971017407
71;71,0;25,29;24,480793126991973
72;72,0;26,62;24,578304282966535
73;73,0;25,79;24,6758154389411
74;74,0;26,85;24,773326594915666
75;75,0;27,08;24,87083775089023
76;76,0;26,0;24,968348906864797
77;77,0;26,48;25,06586006283936
78;78,0;26,38;25,163371218813925
79;79,0;31,49;25,26088237478849
80;80,0;29,38;25,358393530763053
81;81,0;28,97;25,455904686737618
82;82,0;28,59;25,553415842712184
83;83,0;27,94;25,65092699868675
84;84,0;27,47;25,748438154661315
85;85,0;28,19;25,84594931063588
86;86,0;28,11;25,943460466610443
87;87,0;27,6;26,04097162258501
88;88,0;28,45;26,13848277855957
89;89,0;26,83;26,235993934534136
90;90,0;29,17;26,3335050905087
91;91,0;28,04;26,431016246483267
92;92,0;27,57;26,528527402457833
93;93,0;26,7;26,6260385584324
94;94,0;28,85;26,72354971440696
95;95,0;27,97;26,821060870381526
96;96,0;27,76;26,91857202635609
97;97,0;27,92;27,016083182330654
98;98,0;28,13;27,11359433830522
99;99,0;28,21;27,211105494279785
100;100,0;28,87;27,30861665025435
101;101,0;27,49;27,406127806228916
102;102,0;28,79;27,503638962203482
103;103,0;28,82;27,601150118178044
104;104,0;28,4;27,69866127415261
105;105,0;28,52;27,79617243012717
106;106,0;28,66;27,893683586101737
107;107,0;27,94;27,991194742076303
108;108,0;28,11;28,08870589805087
109;109,0;28,54;28,186217054025434
110;110,0;28,57;28,28372821
111;111,0;28,41;28,38123936597456
112;112,0;28,59;28,478750521949127
113;113,0;27,78;28,57626167792369
114;114,0;28,87;28,673772833898255
115;115,0;29,9;28,77128398987282
116;116,0;28,87;28,868795145847386
117;117,0;28,32;28,96630630182195
118;118,0;28,4;29,063817457796517
119;119,0;28,14;29,16132861377108
120;120,0;28,69;29,258839769745645
121;121,0;28,09;29,356350925720207
122;122,0;27,62;29,453862081694773
123;123,0;28,64;29,55137323766934
124;124,0;28,87;29,648884393643904
125;125,0;28,12;29,74639554961847
126;126,0;29,23;29,843906705593035
127;127,0;28,12;29,941417861567597
128;128,0;28,52;30,038929017542163
129;129,0;29,02;30,13644017351673
130;130,0;28,03;30,23395132949129
131;131,0;28,64;30,331462485465856
132;132,0;29,0;30,42897364144042
133;133,0;28,48;30,526484797414987
134;134,0;29,42;30,623995953389553
135;135,0;28,98;30,72150710936412
136;136,0;28,77;30,81901826533868
137;137,0;28,88;30,916529421313246
138;138,0;29,63;31,01404057728781
139;139,0;28,59;31,111551733262374
140;140,0;29,43;31,20906288923694
141;141,0;29,19;31,306574045211505
142;142,0;28,59;31,40408520118607
143;143,0;29,23;31,501596357160636
144;144,0;28,28;31,5991075131352
145;145,0;29,72;31,696618669109764
146;146,0;28,29;31,794129825084326
147;147,0;28,57;31,89164098105889
148;148,0;27,57;31,989152137033457
149;149,0;28,78;32,08666329300802
150;150,0;29,0;32,18417444898259
151;151,0;28,26;32,281685604957154
152;152,0;31,12;32,37919676093172
153;153,0;29,81;32,47670791690628
154;154,0;30,49;32,574219072880844
155;155,0;31,17;32,67173022885541
156;156,0;30,11;32,769241384829975
157;157,0;30,27;32,86675254080454
158;158,0;30,02;32,964263696779106
159;159,0;30,65;33,06177485275367
160;160,0;32,91;33,15928600872823
161;161,0;32,03;33,2567971647028
162;162,0;32,54;33,35430832067736
163;163,0;32,18;33,45181947665193
164;164,0;33,62;33,54933063262649
165;165,0;33,74;33,64684178860106
166;166,0;33,78;33,744352944575624
167;167,0;34,56;33,84186410055019
168;168,0;33,53;33,939375256524755
169;169,0;35,85;34,036886412499314
170;170,0;35,7;34,13439756847389
171;171,0;36,0;34,231908724448445
172;172,0;35,22;34,32941988042301
173;173,0;35,33;34,426931036397576
174;174,0;36,04;34,52444219237214
175;175,0;35,03;34,62195334834671
176;176,0;37,57;34,719464504321266
177;177,0;35,77;34,81697566029584
178;178,0;37,02;34,9144868162704
179;179,0;36,93;35,01199797224497
180;180,0;36,1;35,10950912821953
181;181,0;38,57;35,207020284194094
182;182,0;38,09;35,30453144016866
183;183,0;37,54;35,402042596143225
184;184,0;36,64;35,49955375211779
185;185,0;38,04;35,59706490809235
186;186,0;35,61;35,69457606406692
187;187,0;38,49;35,79208722004148
188;188,0;37,65;35,889598376016046
189;189,0;37,69;35,98710953199061
190;190,0;37,18;36,08462068796518
191;191,0;38,19;36,18213184393974
192;192,0;37,99;36,27964299991431
193;193,0;37,36;36,377154155888874
194;194,0;39,24;36,47466531186343
195;195,0;37,3;36,572176467838005
196;196,0;38,58;36,669687623812564
197;197,0;37,42;36,76719877978713
198;198,0;36,68;36,864709935761695
199;199,0;36,76;36,96222109173626
200;200,0;37,35;37,059732247710826
201;201,0;39,85;37,157243403685385
202;202,0;36,68;37,25475455965996
203;203,0;38,12;37,352265715634516
204;204,0;35,9;37,44977687160909
205;205,0;38,37;37,54728802758365
206;206,0;37,16;37,64479918355821
207;207,0;36,25;37,74231033953278
208;208,0;37,29;37,839821495507344
209;209,0;36,96;37,93733265148191
210;210,0;37,13;38,03484380745647
211;211,0;37,35;38,13235496343104
212;212,0;37,2;38,2298661194056
213;213,0;35,8;38,327377275380165
214;214,0;37,51;38,42488843135473
215;215,0;36,59;38,522399587329296
216;216,0;38,01;38,61991074330386
217;217,0;36,67;38,71742189927842
218;218,0;37,08;38,81493305525299
219;219,0;38,53;38,91244421122755
220;220,0;36,38;39,009955367202124
221;221,0;37,63;39,10746652317668
222;222,0;35,26;39,20497767915125
223;223,0;37,65;39,302488835125814
224;224,0;34,75;39,39999999110038
225;225,0;28,52;39,497511147074945
226;226,0;35,66;39,595022303049504
227;227,0;35,0;39,69253345902408
228;228,0;37,33;39,790044614998635
229;229,0;39,58;39,88755577097321
230;230,0;41,15;39,985066926947766
231;231,0;42,06;40,08257808292233
232;232,0;41,61;40,1800892388969
233;233,0;42,51;40,27760039487146
234;234,0;42,13;40,37511155084603
235;235,0;42,05;40,47262270682059
236;236,0;42,3;40,57013386279516
237;237,0;42,47;40,66764501876972
238;238,0;42,94;40,765156174744284
239;239,0;42,64;40,86266733071885
240;240,0;42,24;40,960178486693415
241;241,0;43,42;41,05768964266798
242;242,0;42,99;41,15520079864254
243;243,0;43,52;41,25271195461711
244;244,0;43,97;41,35022311059167
245;245,0;44,29;41,44773426656624
246;246,0;42,93;41,5452454225408
247;247,0;44,6;41,64275657851537
248;248,0;43,36;41,74026773448993
249;249,0;43,61;41,8377788904645
250;250,0;44,37;41,935290046439064
251;251,0;43,7;42,03280120241362
252;252,0;44,98;42,130312358388196
253;253,0;43,11;42,227823514362754
254;254,0;43,69;42,32533467033732
255;255,0;42,69;42,422845826311885
256;256,0;43,2;42,52035698228645
257;257,0;43,22;42,61786813826102
258;258,0;44,5;42,71537929423558
259;259,0;44,73;42,81289045021015
260;260,0;42,1;42,910401606184706
261;261,0;43,01;43,00791276215928
262;262,0;43,2;43,10542391813384
263;263,0;43,68;43,2029350741084
264;264,0;42,75;43,30044623008297
265;265,0;42,63;43,397957386057534
266;266,0;43,66;43,4954685420321
267;267,0;44,59;43,59297969800666
268;268,0;44,3;43,69049085398123
269;269,0;44,51;43,78800200995579
270;270,0;42,85;43,88551316593036
271;271,0;43,9;43,98302432190492
272;272,0;42,49;44,08053547787949
273;273,0;43,87;44,17804663385405
274;274,0;42,91;44,27555778982862
275;275,0;43,19;44,37306894580318
276;276,0;44,48;44,47058010177774
277;277,0;43,93;44,568091257752315
278;278,0;44,07;44,66560241372687
279;279,0;43,01;44,76311356970144
280;280,0;44,47;44,860624725676004
281;281,0;44,25;44,95813588165057
282;282,0;43,96;45,055647037625135
283;283,0;43,46;45,153158193599694
284;284,0;44,84;45,25066934957427
285;285,0;44,94;45,348180505548825
286;286,0;45,38;45,4456916615234
287;287,0;44,08;45,543202817497956
288;288,0;44,96;45,64071397347252
289;289,0;45,25;45,73822512944709
290;290,0;44,32;45,83573628542165
291;291,0;45,31;45,93324744139622
292;292,0;43,31;46,03075859737078
293;293,0;44,1;46,12826975334535
294;294,0;44,44;46,22578090931991
295;295,0;44,81;46,32329206529448
296;296,0;40,67;46,42080322126904
297;297,0;33,78;46,518314377243605
298;298,0;36,9;46,61582553321817
299;299,0;38,24;46,71333668919274
300;300,0;39,49;46,8108478451673
301;301,0;41,37;46,90835900114186
302;302,0;42,15;47,00587015711643
303;303,0;42,21;47,10338131309099
304;304,0;41,95;47,20089246906556
305;305,0;44,1;47,29840362504012
306;306,0;43,65;47,39591478101469
307;307,0;43,22;47,493425936989254
308;308,0;44,08;47,59093709296381
309;309,0;43,37;47,688448248938386
310;310,0;43,15;47,785959404912944
311;311,0;43,68;47,88347056088752
312;312,0;43,3;47,980981716862075
313;313,0;41,75;48,07849287283664
314;314,0;43,1;48,17600402881121
315;315,0;44,12;48,27351518478577
316;316,0;43,96;48,37102634076034
317;317,0;44,02;48,468537496734896
318;318,0;42,77;48,56604865270947
319;319,0;43,09;48,66355980868403
320;320,0;44,04;48,76107096465859
321;321,0;44,43;48,85858212063316
322;322,0;43,65;48,956093276607724
323;323,0;43,28;49,05360443258229
324;324,0;43,28;49,151115588556856
325;325,0;43,95;49,24862674453142
326;326,0;43,85;49,34613790050598
327;327,0;42,46;49,44364905648055
328;328,0;44,11;49,54116021245511
329;329,0;44,21;49,63867136842968
330;330,0;42,45;49,73618252440424
331;331,0;43,55;49,83369368037881
332;332,0;43,6;49,93120483635337
333;333,0;43,03;50,02871599232794
334;334,0;44,04;50,126227148302505
335;335,0;44,6;50,22373830427706
336;336,0;42,48;50,32124946025163
337;337,0;42,53;50,418760616226194
338;338,0;44,38;50,51627177220076
339;339,0;43,82;50,613782928175326
340;340,0;44,41;50,71129408414989
341;341,0;43,38;50,80880524012446
342;342,0;43,85;50,90631639609902
343;343,0;43,31;51,00382755207358
344;344,0;42,26;51,10133870804815
345;345,0;43,76;51,19884986402271
346;346,0;43,13;51,29636101999728
347;347,0;41,77;51,39387217597184
348;348,0;43,84;51,49138333194641
349;349,0;42,93;51,588894487920975
350;350,0;42,65;51,68640564389554
351;351,0;43,19;51,7839167998701
352;352,0;42,58;51,881427955844664
353;353,0;43,76;51,97893911181923
354;354,0;43,05;52,076450267793795
355;355,0;43,23;52,17396142376836
356;356,0;44,24;52,27147257974293
357;357,0;42,66;52,36898373571749
358;358,0;41,94;52,46649489169206
359;359,0;43,29;52,56400604766662
360;360,0;41,9;52,66151720364118
361;361,0;43,73;52,75902835961575
362;362,0;42,79;52,85653951559031
363;363,0;42,79;52,95405067156488
364;364,0;43,19;53,051561827539444
365;365,0;42,0;53,14907298351401
366;366,0;43,42;53,246584139488576
367;367,0;42,5;53,34409529546314
368;368,0;43,13;53,4416064514377
369;369,0;43,89;53,539117607412265
370;370,0;41,44;53,63662876338683
371;371,0;20,39;53,7341399193614
